employee_id,date,status
60,2024-05-14,Sick Leave
60,2024-05-15,Sick Leave
60,2024-05-16,Absent
60,2024-05-17,Absent
60,2024-05-18,Vacation
60,2024-05-19,Present
60,2024-05-20,Vacation
60,2024-05-21,Absent
60,2024-05-22,Absent
60,2024-05-23,Absent
60,2024-05-24,Sick Leave
60,2024-05-25,Present
60,2024-05-26,Absent
60,2024-05-27,Sick Leave
60,2024-05-28,Absent
60,2024-05-29,Sick Leave
60,2024-05-30,Vacation
60,2024-05-31,Sick Leave
60,2024-06-01,Absent
60,2024-06-02,Vacation
60,2024-06-03,Present
60,2024-06-04,Absent
60,2024-06-05,Absent
60,2024-06-06,Sick Leave
60,2024-06-07,Present
60,2024-06-08,Sick Leave
60,2024-06-09,Absent
60,2024-06-10,Sick Leave
60,2024-06-11,Present
60,2024-06-12,Absent
60,2024-06-13,Absent
60,2024-06-14,Vacation
60,2024-06-15,Sick Leave
60,2024-06-16,Present
60,2024-06-17,Present
60,2024-06-18,Present
60,2024-06-19,Sick Leave
60,2024-06-20,Absent
60,2024-06-21,Absent
60,2024-06-22,Sick Leave
60,2024-06-23,Present
60,2024-06-24,Sick Leave
60,2024-06-25,Absent
60,2024-06-26,Vacation
60,2024-06-27,Present
60,2024-06-28,Sick Leave
60,2024-06-29,Vacation
60,2024-06-30,Present
60,2024-07-01,Sick Leave
60,2024-07-02,Absent
60,2024-07-03,Sick Leave
60,2024-07-04,Absent
60,2024-07-05,Vacation
60,2024-07-06,Sick Leave
60,2024-07-07,Vacation
60,2024-07-08,Present
60,2024-07-09,Vacation
60,2024-07-10,Absent
60,2024-07-11,Vacation
60,2024-07-12,Vacation
60,2024-07-13,Vacation
60,2024-07-14,Absent
60,2024-07-15,Absent
60,2024-07-16,Present
60,2024-07-17,Sick Leave
60,2024-07-18,Vacation
60,2024-07-19,Vacation
60,2024-07-20,Sick Leave
60,2024-07-21,Absent
60,2024-07-22,Present
60,2024-07-23,Absent
60,2024-07-24,Absent
60,2024-07-25,Vacation
60,2024-07-26,Present
60,2024-07-27,Present
60,2024-07-28,Sick Leave
60,2024-07-29,Present
60,2024-07-30,Vacation
60,2024-07-31,Vacation
60,2024-08-01,Present
60,2024-08-02,Present
60,2024-08-03,Vacation
60,2024-08-04,Vacation
60,2024-08-05,Present
60,2024-08-06,Present
60,2024-08-07,Absent
60,2024-08-08,Vacation
60,2024-08-09,Absent
60,2024-08-10,Vacation
60,2024-08-11,Sick Leave
60,2024-08-12,Vacation
60,2024-08-13,Vacation
60,2024-08-14,Present
60,2024-08-15,Sick Leave
60,2024-08-16,Vacation
60,2024-08-17,Absent
60,2024-08-18,Absent
60,2024-08-19,Present
60,2024-08-20,Sick Leave
60,2024-08-21,Sick Leave
60,2024-08-22,Present
60,2024-08-23,Sick Leave
60,2024-08-24,Present
60,2024-08-25,Absent
60,2024-08-26,Present
60,2024-08-27,Present
60,2024-08-28,Absent
60,2024-08-29,Absent
60,2024-08-30,Vacation
60,2024-08-31,Absent
60,2024-09-01,Sick Leave
60,2024-09-02,Sick Leave
60,2024-09-03,Sick Leave
60,2024-09-04,Absent
60,2024-09-05,Present
60,2024-09-06,Present
60,2024-09-07,Absent
60,2024-09-08,Sick Leave
60,2024-09-09,Present
60,2024-09-10,Present
60,2024-09-11,Present
60,2024-09-12,Present
60,2024-09-13,Present
60,2024-09-14,Vacation
60,2024-09-15,Vacation
60,2024-09-16,Vacation
60,2024-09-17,Present
60,2024-09-18,Present
60,2024-09-19,Vacation
60,2024-09-20,Vacation
60,2024-09-21,Sick Leave
60,2024-09-22,Absent
60,2024-09-23,Absent
60,2024-09-24,Sick Leave
60,2024-09-25,Absent
60,2024-09-26,Sick Leave
60,2024-09-27,Sick Leave
60,2024-09-28,Sick Leave
60,2024-09-29,Sick Leave
60,2024-09-30,Vacation
60,2024-10-01,Present
60,2024-10-02,Present
60,2024-10-03,Absent
60,2024-10-04,Present
60,2024-10-05,Vacation
60,2024-10-06,Absent
60,2024-10-07,Present
60,2024-10-08,Vacation
60,2024-10-09,Absent
60,2024-10-10,Present
60,2024-10-11,Sick Leave
60,2024-10-12,Sick Leave
60,2024-10-13,Present
60,2024-10-14,Absent
60,2024-10-15,Vacation
60,2024-10-16,Present
60,2024-10-17,Present
60,2024-10-18,Vacation
60,2024-10-19,Absent
60,2024-10-20,Vacation
60,2024-10-21,Sick Leave
60,2024-10-22,Present
60,2024-10-23,Absent
60,2024-10-24,Sick Leave
60,2024-10-25,Vacation
60,2024-10-26,Absent
60,2024-10-27,Sick Leave
60,2024-10-28,Absent
60,2024-10-29,Vacation
60,2024-10-30,Absent
60,2024-10-31,Absent
60,2024-11-01,Sick Leave
60,2024-11-02,Vacation
60,2024-11-03,Absent
60,2024-11-04,Vacation
60,2024-11-05,Sick Leave
60,2024-11-06,Sick Leave
60,2024-11-07,Present
60,2024-11-08,Absent
60,2024-11-09,Present
60,2024-11-10,Absent
60,2024-11-11,Vacation
60,2024-11-12,Sick Leave
60,2024-11-13,Absent
60,2024-11-14,Present
60,2024-11-15,Sick Leave
60,2024-11-16,Vacation
60,2024-11-17,Present
60,2024-11-18,Sick Leave
60,2024-11-19,Present
60,2024-11-20,Absent
60,2024-11-21,Absent
60,2024-11-22,Present
60,2024-11-23,Absent
60,2024-11-24,Vacation
60,2024-11-25,Absent
60,2024-11-26,Sick Leave
60,2024-11-27,Absent
60,2024-11-28,Absent
60,2024-11-29,Sick Leave
60,2024-11-30,Absent
60,2024-12-01,Vacation
60,2024-12-02,Sick Leave
60,2024-12-03,Vacation
60,2024-12-04,Sick Leave
60,2024-12-05,Sick Leave
60,2024-12-06,Sick Leave
60,2024-12-07,Present
60,2024-12-08,Sick Leave
60,2024-12-09,Sick Leave
60,2024-12-10,Absent
60,2024-12-11,Absent
60,2024-12-12,Present
60,2024-12-13,Sick Leave
60,2024-12-14,Sick Leave
60,2024-12-15,Sick Leave
60,2024-12-16,Vacation
60,2024-12-17,Sick Leave
60,2024-12-18,Sick Leave
60,2024-12-19,Absent
60,2024-12-20,Vacation
60,2024-12-21,Vacation
60,2024-12-22,Absent
60,2024-12-23,Vacation
60,2024-12-24,Sick Leave
60,2024-12-25,Present
60,2024-12-26,Absent
60,2024-12-27,Present
60,2024-12-28,Vacation
60,2024-12-29,Absent
60,2024-12-30,Present
60,2024-12-31,Present
60,2025-01-01,Vacation
60,2025-01-02,Sick Leave
60,2025-01-03,Sick Leave
60,2025-01-04,Present
60,2025-01-05,Vacation
60,2025-01-06,Sick Leave
60,2025-01-07,Present
60,2025-01-08,Vacation
60,2025-01-09,Absent
60,2025-01-10,Absent
60,2025-01-11,Absent
60,2025-01-12,Absent
60,2025-01-13,Absent
60,2025-01-14,Vacation
60,2025-01-15,Absent
60,2025-01-16,Vacation
60,2025-01-17,Absent
60,2025-01-18,Vacation
60,2025-01-19,Absent
60,2025-01-20,Present
60,2025-01-21,Absent
60,2025-01-22,Sick Leave
60,2025-01-23,Absent
60,2025-01-24,Vacation
60,2025-01-25,Present
60,2025-01-26,Absent
60,2025-01-27,Sick Leave
60,2025-01-28,Present
60,2025-01-29,Absent
60,2025-01-30,Present
60,2025-01-31,Sick Leave
60,2025-02-01,Absent
60,2025-02-02,Absent
60,2025-02-03,Sick Leave
60,2025-02-04,Sick Leave
60,2025-02-05,Vacation
60,2025-02-06,Sick Leave
60,2025-02-07,Absent
60,2025-02-08,Absent
60,2025-02-09,Vacation
60,2025-02-10,Present
60,2025-02-11,Absent
60,2025-02-12,Absent
60,2025-02-13,Vacation
60,2025-02-14,Absent
60,2025-02-15,Absent
60,2025-02-16,Sick Leave
60,2025-02-17,Absent
60,2025-02-18,Sick Leave
60,2025-02-19,Vacation
60,2025-02-20,Absent
60,2025-02-21,Absent
60,2025-02-22,Vacation
60,2025-02-23,Sick Leave
60,2025-02-24,Sick Leave
60,2025-02-25,Sick Leave
60,2025-02-26,Sick Leave
60,2025-02-27,Sick Leave
60,2025-02-28,Vacation
60,2025-03-01,Vacation
60,2025-03-02,Vacation
60,2025-03-03,Absent
60,2025-03-04,Vacation
60,2025-03-05,Vacation
60,2025-03-06,Sick Leave
60,2025-03-07,Vacation
60,2025-03-08,Vacation
60,2025-03-09,Vacation
60,2025-03-10,Absent
61,2024-02-04,Present
61,2024-02-05,Vacation
61,2024-02-06,Absent
61,2024-02-07,Sick Leave
61,2024-02-08,Vacation
61,2024-02-09,Absent
61,2024-02-10,Vacation
61,2024-02-11,Present
61,2024-02-12,Present
61,2024-02-13,Vacation
61,2024-02-14,Present
61,2024-02-15,Present
61,2024-02-16,Sick Leave
61,2024-02-17,Absent
61,2024-02-18,Present
61,2024-02-19,Absent
61,2024-02-20,Sick Leave
61,2024-02-21,Vacation
61,2024-02-22,Present
61,2024-02-23,Vacation
61,2024-02-24,Sick Leave
61,2024-02-25,Sick Leave
61,2024-02-26,Absent
61,2024-02-27,Absent
61,2024-02-28,Absent
61,2024-02-29,Sick Leave
61,2024-03-01,Sick Leave
61,2024-03-02,Present
61,2024-03-03,Absent
61,2024-03-04,Absent
61,2024-03-05,Vacation
61,2024-03-06,Vacation
61,2024-03-07,Vacation
61,2024-03-08,Vacation
61,2024-03-09,Vacation
61,2024-03-10,Sick Leave
61,2024-03-11,Sick Leave
61,2024-03-12,Present
61,2024-03-13,Sick Leave
61,2024-03-14,Vacation
61,2024-03-15,Sick Leave
61,2024-03-16,Sick Leave
61,2024-03-17,Absent
61,2024-03-18,Absent
61,2024-03-19,Vacation
61,2024-03-20,Vacation
61,2024-03-21,Present
61,2024-03-22,Present
61,2024-03-23,Vacation
61,2024-03-24,Sick Leave
61,2024-03-25,Present
61,2024-03-26,Absent
61,2024-03-27,Present
61,2024-03-28,Sick Leave
61,2024-03-29,Sick Leave
61,2024-03-30,Vacation
61,2024-03-31,Sick Leave
61,2024-04-01,Sick Leave
61,2024-04-02,Present
61,2024-04-03,Sick Leave
61,2024-04-04,Sick Leave
61,2024-04-05,Sick Leave
61,2024-04-06,Absent
61,2024-04-07,Vacation
61,2024-04-08,Sick Leave
61,2024-04-09,Vacation
61,2024-04-10,Absent
61,2024-04-11,Vacation
61,2024-04-12,Absent
61,2024-04-13,Sick Leave
61,2024-04-14,Vacation
61,2024-04-15,Vacation
61,2024-04-16,Present
61,2024-04-17,Absent
61,2024-04-18,Present
61,2024-04-19,Vacation
61,2024-04-20,Sick Leave
61,2024-04-21,Sick Leave
61,2024-04-22,Present
61,2024-04-23,Absent
61,2024-04-24,Vacation
61,2024-04-25,Sick Leave
61,2024-04-26,Sick Leave
61,2024-04-27,Absent
61,2024-04-28,Absent
61,2024-04-29,Sick Leave
61,2024-04-30,Sick Leave
61,2024-05-01,Vacation
61,2024-05-02,Present
61,2024-05-03,Sick Leave
61,2024-05-04,Absent
61,2024-05-05,Sick Leave
61,2024-05-06,Sick Leave
61,2024-05-07,Vacation
61,2024-05-08,Sick Leave
61,2024-05-09,Vacation
61,2024-05-10,Vacation
61,2024-05-11,Sick Leave
61,2024-05-12,Present
61,2024-05-13,Absent
61,2024-05-14,Present
61,2024-05-15,Present
61,2024-05-16,Present
61,2024-05-17,Present
61,2024-05-18,Vacation
61,2024-05-19,Sick Leave
61,2024-05-20,Absent
61,2024-05-21,Sick Leave
61,2024-05-22,Vacation
61,2024-05-23,Sick Leave
61,2024-05-24,Absent
61,2024-05-25,Absent
61,2024-05-26,Vacation
61,2024-05-27,Present
61,2024-05-28,Present
61,2024-05-29,Present
61,2024-05-30,Vacation
61,2024-05-31,Present
61,2024-06-01,Absent
61,2024-06-02,Vacation
61,2024-06-03,Absent
61,2024-06-04,Vacation
61,2024-06-05,Present
61,2024-06-06,Sick Leave
61,2024-06-07,Vacation
61,2024-06-08,Sick Leave
61,2024-06-09,Absent
61,2024-06-10,Vacation
61,2024-06-11,Present
61,2024-06-12,Sick Leave
61,2024-06-13,Absent
61,2024-06-14,Sick Leave
61,2024-06-15,Present
61,2024-06-16,Absent
61,2024-06-17,Present
61,2024-06-18,Present
61,2024-06-19,Absent
61,2024-06-20,Vacation
61,2024-06-21,Absent
61,2024-06-22,Sick Leave
61,2024-06-23,Vacation
61,2024-06-24,Sick Leave
61,2024-06-25,Sick Leave
61,2024-06-26,Sick Leave
61,2024-06-27,Absent
61,2024-06-28,Sick Leave
61,2024-06-29,Absent
61,2024-06-30,Sick Leave
61,2024-07-01,Vacation
61,2024-07-02,Vacation
61,2024-07-03,Present
61,2024-07-04,Absent
61,2024-07-05,Sick Leave
61,2024-07-06,Absent
61,2024-07-07,Sick Leave
61,2024-07-08,Vacation
61,2024-07-09,Present
61,2024-07-10,Vacation
61,2024-07-11,Sick Leave
61,2024-07-12,Vacation
61,2024-07-13,Absent
61,2024-07-14,Sick Leave
61,2024-07-15,Vacation
61,2024-07-16,Absent
61,2024-07-17,Sick Leave
61,2024-07-18,Absent
61,2024-07-19,Vacation
61,2024-07-20,Present
61,2024-07-21,Absent
61,2024-07-22,Sick Leave
61,2024-07-23,Vacation
61,2024-07-24,Sick Leave
61,2024-07-25,Absent
61,2024-07-26,Vacation
61,2024-07-27,Vacation
61,2024-07-28,Vacation
61,2024-07-29,Absent
61,2024-07-30,Vacation
61,2024-07-31,Present
61,2024-08-01,Absent
61,2024-08-02,Absent
61,2024-08-03,Absent
61,2024-08-04,Sick Leave
61,2024-08-05,Absent
61,2024-08-06,Sick Leave
61,2024-08-07,Vacation
61,2024-08-08,Present
61,2024-08-09,Sick Leave
61,2024-08-10,Sick Leave
61,2024-08-11,Sick Leave
61,2024-08-12,Present
61,2024-08-13,Absent
61,2024-08-14,Vacation
61,2024-08-15,Vacation
61,2024-08-16,Present
61,2024-08-17,Present
61,2024-08-18,Absent
61,2024-08-19,Sick Leave
61,2024-08-20,Absent
61,2024-08-21,Sick Leave
61,2024-08-22,Absent
61,2024-08-23,Absent
61,2024-08-24,Present
61,2024-08-25,Vacation
61,2024-08-26,Absent
61,2024-08-27,Vacation
61,2024-08-28,Present
61,2024-08-29,Present
61,2024-08-30,Present
61,2024-08-31,Present
61,2024-09-01,Absent
61,2024-09-02,Present
61,2024-09-03,Vacation
61,2024-09-04,Vacation
61,2024-09-05,Sick Leave
61,2024-09-06,Sick Leave
61,2024-09-07,Present
61,2024-09-08,Vacation
61,2024-09-09,Present
61,2024-09-10,Present
61,2024-09-11,Absent
61,2024-09-12,Absent
61,2024-09-13,Sick Leave
61,2024-09-14,Vacation
61,2024-09-15,Absent
61,2024-09-16,Present
61,2024-09-17,Absent
61,2024-09-18,Present
61,2024-09-19,Sick Leave
61,2024-09-20,Vacation
61,2024-09-21,Vacation
61,2024-09-22,Vacation
61,2024-09-23,Present
61,2024-09-24,Sick Leave
61,2024-09-25,Vacation
61,2024-09-26,Sick Leave
61,2024-09-27,Present
61,2024-09-28,Present
61,2024-09-29,Absent
61,2024-09-30,Absent
61,2024-10-01,Vacation
61,2024-10-02,Absent
61,2024-10-03,Vacation
61,2024-10-04,Absent
61,2024-10-05,Present
61,2024-10-06,Present
61,2024-10-07,Vacation
61,2024-10-08,Absent
61,2024-10-09,Sick Leave
61,2024-10-10,Sick Leave
61,2024-10-11,Present
61,2024-10-12,Sick Leave
61,2024-10-13,Present
61,2024-10-14,Absent
61,2024-10-15,Sick Leave
61,2024-10-16,Present
61,2024-10-17,Absent
61,2024-10-18,Absent
61,2024-10-19,Present
61,2024-10-20,Absent
61,2024-10-21,Absent
61,2024-10-22,Sick Leave
61,2024-10-23,Vacation
61,2024-10-24,Sick Leave
61,2024-10-25,Sick Leave
61,2024-10-26,Present
61,2024-10-27,Vacation
61,2024-10-28,Present
61,2024-10-29,Vacation
61,2024-10-30,Sick Leave
61,2024-10-31,Vacation
61,2024-11-01,Absent
61,2024-11-02,Sick Leave
61,2024-11-03,Absent
61,2024-11-04,Present
61,2024-11-05,Sick Leave
61,2024-11-06,Vacation
61,2024-11-07,Vacation
61,2024-11-08,Absent
61,2024-11-09,Sick Leave
61,2024-11-10,Vacation
61,2024-11-11,Sick Leave
61,2024-11-12,Sick Leave
61,2024-11-13,Present
61,2024-11-14,Present
61,2024-11-15,Vacation
61,2024-11-16,Vacation
61,2024-11-17,Vacation
61,2024-11-18,Sick Leave
61,2024-11-19,Absent
61,2024-11-20,Vacation
61,2024-11-21,Present
61,2024-11-22,Absent
61,2024-11-23,Absent
61,2024-11-24,Vacation
61,2024-11-25,Vacation
61,2024-11-26,Present
61,2024-11-27,Present
61,2024-11-28,Absent
61,2024-11-29,Present
61,2024-11-30,Vacation
61,2024-12-01,Present
61,2024-12-02,Sick Leave
61,2024-12-03,Sick Leave
61,2024-12-04,Absent
61,2024-12-05,Vacation
61,2024-12-06,Absent
61,2024-12-07,Present
61,2024-12-08,Vacation
61,2024-12-09,Vacation
61,2024-12-10,Vacation
61,2024-12-11,Present
61,2024-12-12,Vacation
61,2024-12-13,Sick Leave
61,2024-12-14,Present
61,2024-12-15,Sick Leave
61,2024-12-16,Present
61,2024-12-17,Vacation
61,2024-12-18,Present
61,2024-12-19,Present
61,2024-12-20,Absent
61,2024-12-21,Sick Leave
61,2024-12-22,Present
61,2024-12-23,Present
61,2024-12-24,Vacation
61,2024-12-25,Vacation
61,2024-12-26,Vacation
61,2024-12-27,Absent
61,2024-12-28,Present
61,2024-12-29,Absent
61,2024-12-30,Present
61,2024-12-31,Absent
61,2025-01-01,Absent
61,2025-01-02,Present
61,2025-01-03,Vacation
61,2025-01-04,Vacation
61,2025-01-05,Present
61,2025-01-06,Sick Leave
61,2025-01-07,Vacation
61,2025-01-08,Absent
61,2025-01-09,Sick Leave
61,2025-01-10,Present
61,2025-01-11,Sick Leave
61,2025-01-12,Absent
61,2025-01-13,Absent
61,2025-01-14,Absent
61,2025-01-15,Present
61,2025-01-16,Sick Leave
61,2025-01-17,Sick Leave
61,2025-01-18,Sick Leave
61,2025-01-19,Present
61,2025-01-20,Present
61,2025-01-21,Absent
61,2025-01-22,Absent
61,2025-01-23,Absent
61,2025-01-24,Absent
61,2025-01-25,Sick Leave
61,2025-01-26,Absent
61,2025-01-27,Vacation
61,2025-01-28,Sick Leave
61,2025-01-29,Absent
61,2025-01-30,Sick Leave
61,2025-01-31,Sick Leave
61,2025-02-01,Sick Leave
61,2025-02-02,Sick Leave
61,2025-02-03,Vacation
61,2025-02-04,Vacation
61,2025-02-05,Absent
61,2025-02-06,Absent
61,2025-02-07,Sick Leave
61,2025-02-08,Vacation
61,2025-02-09,Present
61,2025-02-10,Sick Leave
61,2025-02-11,Vacation
61,2025-02-12,Absent
61,2025-02-13,Vacation
61,2025-02-14,Present
61,2025-02-15,Sick Leave
61,2025-02-16,Present
61,2025-02-17,Absent
61,2025-02-18,Vacation
61,2025-02-19,Absent
61,2025-02-20,Sick Leave
61,2025-02-21,Present
61,2025-02-22,Absent
61,2025-02-23,Sick Leave
61,2025-02-24,Absent
61,2025-02-25,Vacation
61,2025-02-26,Sick Leave
61,2025-02-27,Sick Leave
61,2025-02-28,Absent
61,2025-03-01,Sick Leave
61,2025-03-02,Vacation
61,2025-03-03,Sick Leave
61,2025-03-04,Vacation
61,2025-03-05,Vacation
61,2025-03-06,Absent
61,2025-03-07,Sick Leave
61,2025-03-08,Vacation
61,2025-03-09,Vacation
61,2025-03-10,Sick Leave
62,2022-01-01,Sick Leave
62,2022-01-02,Vacation
62,2022-01-03,Vacation
62,2022-01-04,Present
62,2022-01-05,Vacation
62,2022-01-06,Present
62,2022-01-07,Vacation
62,2022-01-08,Present
62,2022-01-09,Sick Leave
62,2022-01-10,Sick Leave
62,2022-01-11,Sick Leave
62,2022-01-12,Vacation
62,2022-01-13,Absent
62,2022-01-14,Present
62,2022-01-15,Present
62,2022-01-16,Sick Leave
62,2022-01-17,Sick Leave
62,2022-01-18,Vacation
62,2022-01-19,Sick Leave
62,2022-01-20,Present
62,2022-01-21,Absent
62,2022-01-22,Present
62,2022-01-23,Vacation
62,2022-01-24,Vacation
62,2022-01-25,Present
62,2022-01-26,Sick Leave
62,2022-01-27,Absent
62,2022-01-28,Sick Leave
62,2022-01-29,Absent
62,2022-01-30,Absent
62,2022-01-31,Present
62,2022-02-01,Absent
62,2022-02-02,Vacation
62,2022-02-03,Absent
62,2022-02-04,Absent
62,2022-02-05,Absent
62,2022-02-06,Sick Leave
62,2022-02-07,Absent
62,2022-02-08,Present
62,2022-02-09,Sick Leave
62,2022-02-10,Vacation
62,2022-02-11,Sick Leave
62,2022-02-12,Sick Leave
62,2022-02-13,Sick Leave
62,2022-02-14,Vacation
62,2022-02-15,Vacation
62,2022-02-16,Present
62,2022-02-17,Vacation
62,2022-02-18,Sick Leave
62,2022-02-19,Absent
62,2022-02-20,Absent
62,2022-02-21,Sick Leave
62,2022-02-22,Present
62,2022-02-23,Absent
62,2022-02-24,Sick Leave
62,2022-02-25,Present
62,2022-02-26,Vacation
62,2022-02-27,Present
62,2022-02-28,Sick Leave
62,2022-03-01,Present
62,2022-03-02,Absent
62,2022-03-03,Vacation
62,2022-03-04,Absent
62,2022-03-05,Present
62,2022-03-06,Present
62,2022-03-07,Sick Leave
62,2022-03-08,Sick Leave
62,2022-03-09,Present
62,2022-03-10,Present
62,2022-03-11,Vacation
62,2022-03-12,Absent
62,2022-03-13,Vacation
62,2022-03-14,Absent
62,2022-03-15,Present
62,2022-03-16,Present
62,2022-03-17,Sick Leave
62,2022-03-18,Vacation
62,2022-03-19,Sick Leave
62,2022-03-20,Sick Leave
62,2022-03-21,Present
62,2022-03-22,Absent
62,2022-03-23,Sick Leave
62,2022-03-24,Absent
62,2022-03-25,Sick Leave
62,2022-03-26,Sick Leave
62,2022-03-27,Absent
62,2022-03-28,Sick Leave
62,2022-03-29,Sick Leave
62,2022-03-30,Sick Leave
62,2022-03-31,Sick Leave
62,2022-04-01,Sick Leave
62,2022-04-02,Vacation
62,2022-04-03,Absent
62,2022-04-04,Sick Leave
62,2022-04-05,Sick Leave
62,2022-04-06,Vacation
62,2022-04-07,Present
62,2022-04-08,Vacation
62,2022-04-09,Absent
62,2022-04-10,Vacation
62,2022-04-11,Vacation
62,2022-04-12,Absent
62,2022-04-13,Sick Leave
62,2022-04-14,Sick Leave
62,2022-04-15,Present
62,2022-04-16,Present
62,2022-04-17,Sick Leave
62,2022-04-18,Absent
62,2022-04-19,Vacation
62,2022-04-20,Vacation
62,2022-04-21,Sick Leave
62,2022-04-22,Absent
62,2022-04-23,Vacation
62,2022-04-24,Absent
62,2022-04-25,Sick Leave
62,2022-04-26,Vacation
62,2022-04-27,Present
62,2022-04-28,Sick Leave
62,2022-04-29,Absent
62,2022-04-30,Absent
62,2022-05-01,Present
62,2022-05-02,Sick Leave
62,2022-05-03,Sick Leave
62,2022-05-04,Present
62,2022-05-05,Present
62,2022-05-06,Absent
62,2022-05-07,Sick Leave
62,2022-05-08,Vacation
62,2022-05-09,Present
62,2022-05-10,Present
62,2022-05-11,Absent
62,2022-05-12,Present
62,2022-05-13,Present
62,2022-05-14,Sick Leave
62,2022-05-15,Absent
62,2022-05-16,Present
62,2022-05-17,Present
62,2022-05-18,Vacation
62,2022-05-19,Absent
62,2022-05-20,Sick Leave
62,2022-05-21,Sick Leave
62,2022-05-22,Absent
62,2022-05-23,Vacation
62,2022-05-24,Sick Leave
62,2022-05-25,Present
62,2022-05-26,Vacation
62,2022-05-27,Present
62,2022-05-28,Present
62,2022-05-29,Vacation
62,2022-05-30,Present
62,2022-05-31,Vacation
62,2022-06-01,Vacation
62,2022-06-02,Vacation
62,2022-06-03,Sick Leave
62,2022-06-04,Present
62,2022-06-05,Absent
62,2022-06-06,Absent
62,2022-06-07,Absent
62,2022-06-08,Absent
62,2022-06-09,Absent
62,2022-06-10,Vacation
62,2022-06-11,Sick Leave
62,2022-06-12,Present
62,2022-06-13,Present
62,2022-06-14,Vacation
62,2022-06-15,Vacation
62,2022-06-16,Sick Leave
62,2022-06-17,Vacation
62,2022-06-18,Present
62,2022-06-19,Sick Leave
62,2022-06-20,Vacation
62,2022-06-21,Sick Leave
62,2022-06-22,Sick Leave
62,2022-06-23,Absent
62,2022-06-24,Sick Leave
62,2022-06-25,Sick Leave
62,2022-06-26,Vacation
62,2022-06-27,Absent
62,2022-06-28,Present
62,2022-06-29,Present
62,2022-06-30,Sick Leave
62,2022-07-01,Sick Leave
62,2022-07-02,Sick Leave
62,2022-07-03,Sick Leave
62,2022-07-04,Present
62,2022-07-05,Absent
62,2022-07-06,Present
62,2022-07-07,Vacation
62,2022-07-08,Absent
62,2022-07-09,Vacation
62,2022-07-10,Sick Leave
62,2022-07-11,Sick Leave
62,2022-07-12,Present
62,2022-07-13,Absent
62,2022-07-14,Present
62,2022-07-15,Present
62,2022-07-16,Present
62,2022-07-17,Absent
62,2022-07-18,Absent
62,2022-07-19,Present
62,2022-07-20,Sick Leave
62,2022-07-21,Absent
62,2022-07-22,Sick Leave
62,2022-07-23,Sick Leave
62,2022-07-24,Present
62,2022-07-25,Absent
62,2022-07-26,Present
62,2022-07-27,Vacation
62,2022-07-28,Sick Leave
62,2022-07-29,Present
62,2022-07-30,Absent
62,2022-07-31,Vacation
62,2022-08-01,Present
62,2022-08-02,Vacation
62,2022-08-03,Vacation
62,2022-08-04,Absent
62,2022-08-05,Sick Leave
62,2022-08-06,Present
62,2022-08-07,Present
62,2022-08-08,Sick Leave
62,2022-08-09,Present
62,2022-08-10,Present
62,2022-08-11,Absent
62,2022-08-12,Sick Leave
62,2022-08-13,Absent
62,2022-08-14,Vacation
62,2022-08-15,Sick Leave
62,2022-08-16,Vacation
62,2022-08-17,Present
62,2022-08-18,Sick Leave
62,2022-08-19,Present
62,2022-08-20,Sick Leave
62,2022-08-21,Vacation
62,2022-08-22,Sick Leave
62,2022-08-23,Present
62,2022-08-24,Sick Leave
62,2022-08-25,Vacation
62,2022-08-26,Absent
62,2022-08-27,Present
62,2022-08-28,Present
62,2022-08-29,Absent
62,2022-08-30,Sick Leave
62,2022-08-31,Present
62,2022-09-01,Sick Leave
62,2022-09-02,Present
62,2022-09-03,Sick Leave
62,2022-09-04,Present
62,2022-09-05,Present
62,2022-09-06,Present
62,2022-09-07,Vacation
62,2022-09-08,Present
62,2022-09-09,Absent
62,2022-09-10,Present
62,2022-09-11,Vacation
62,2022-09-12,Vacation
62,2022-09-13,Vacation
62,2022-09-14,Sick Leave
62,2022-09-15,Present
62,2022-09-16,Absent
62,2022-09-17,Vacation
62,2022-09-18,Absent
62,2022-09-19,Absent
62,2022-09-20,Sick Leave
62,2022-09-21,Absent
62,2022-09-22,Absent
62,2022-09-23,Absent
62,2022-09-24,Absent
62,2022-09-25,Sick Leave
62,2022-09-26,Sick Leave
62,2022-09-27,Vacation
62,2022-09-28,Sick Leave
62,2022-09-29,Vacation
62,2022-09-30,Vacation
62,2022-10-01,Vacation
62,2022-10-02,Sick Leave
62,2022-10-03,Vacation
62,2022-10-04,Vacation
62,2022-10-05,Vacation
62,2022-10-06,Absent
62,2022-10-07,Present
62,2022-10-08,Present
62,2022-10-09,Sick Leave
62,2022-10-10,Vacation
62,2022-10-11,Vacation
62,2022-10-12,Vacation
62,2022-10-13,Vacation
62,2022-10-14,Vacation
62,2022-10-15,Vacation
62,2022-10-16,Sick Leave
62,2022-10-17,Sick Leave
62,2022-10-18,Present
62,2022-10-19,Present
62,2022-10-20,Sick Leave
62,2022-10-21,Absent
62,2022-10-22,Absent
62,2022-10-23,Sick Leave
62,2022-10-24,Vacation
62,2022-10-25,Absent
62,2022-10-26,Sick Leave
62,2022-10-27,Sick Leave
62,2022-10-28,Absent
62,2022-10-29,Sick Leave
62,2022-10-30,Vacation
62,2022-10-31,Present
62,2022-11-01,Vacation
62,2022-11-02,Absent
62,2022-11-03,Sick Leave
62,2022-11-04,Present
62,2022-11-05,Absent
